,gender__gender,living_status__living_status,zip_code__zip_code_zip3_150,zip_code__zip_code_zip3_201,zip_code__zip_code_zip3_500,zip_code__zip_code_zip3_800,zip_code__zip_code_zip3_801,zip_code__zip_code_zip3_850,claim_date__claim_date_month_year,num__age_of_driver,num__safty_rating,num__annual_income,num__past_num_of_claims,num__liab_prct,num__claim_est_payout,num__age_of_vehicle,num__vehicle_price,num__vehicle_weight,cat_imputer__claim_day_of_week,cat_imputer__accident_site,cat_imputer__channel,cat_imputer__vehicle_category,cat_imputer__vehicle_color,remainder__marital_status,remainder__high_education_ind,remainder__address_change_ind,remainder__witness_present_ind,remainder__policy_report_filed_ind
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.14087759815242495,0.11475409836065575,0.375,0.005391062628985366,0.0,0.9400000000000001,0.0,0.08333333333333333,0.0,0.26506261776704704,0.18634423897581792,0.08886653252850436,0.1522198731501057,0.1598639455782313,0.15214285714285714,1.0,1.0,0.0,0.0,0.0
11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.15671641791044777,0.29508196721311475,0.9166666666666667,0.8522933075011583,0.25,0.98,0.8133223353881305,0.0,0.0,0.3070408207882948,0.16348973607038123,0.17260045804705393,0.15828025477707006,0.1572727272727273,0.1702873160476524,1.0,1.0,0.0,1.0,1.0
12,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.17936117936117937,0.5245901639344263,0.4305555555555556,0.9060565219222507,0.0,0.49,0.0,0.0,0.2575820671253075,0.3160045559587718,0.14063604240282684,0.17260045804705393,0.15749088816420487,0.1572727272727273,0.16977225672877846,1.0,1.0,0.0,1.0,1.0
13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.14177215189873418,0.639344262295082,0.7777777777777777,0.5099713599797835,0.0,0.4,0.0,0.0,0.0,0.5453050434601938,0.16749821810406273,0.08886653252850436,0.15749088816420487,0.15379864113650402,0.15025528811086797,1.0,1.0,0.0,0.0,1.0
14,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.18387909319899245,0.7540983606557378,0.8194444444444444,0.36414943351724716,0.0,0.6,0.0,0.16666666666666669,0.9604180279281486,0.35414430321876617,0.16348973607038123,0.17260045804705393,0.15749088816420487,0.1572727272727273,0.1702873160476524,1.0,0.0,1.0,1.0,1.0
15,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2109181141439206,0.639344262295082,0.5555555555555556,0.7932548540622499,0.0,0.8200000000000001,0.0,0.3333333333333333,0.4511614833975208,0.48372242686969463,0.14063604240282684,0.17260045804705393,0.15749088816420487,0.1598639455782313,0.16005767844268204,1.0,1.0,1.0,0.0,1.0
16,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1513647642679901,0.47540983606557385,0.19444444444444442,0.691867076612054,0.0,0.98,0.6018376408099743,0.0,0.0,0.504996817956953,0.14804063860667635,0.17260045804705393,0.15828025477707006,0.15379864113650402,0.16005767844268204,1.0,0.0,1.0,0.0,0.0
17,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.15869017632241814,0.5901639344262296,0.6666666666666667,0.3722465568799225,0.35000000000000003,0.67,0.0,0.0,0.4173374179504731,0.5176772939147928,0.14804063860667635,0.08886653252850436,0.15749088816420487,0.15379864113650402,0.16977225672877846,0.0,1.0,1.0,0.0,0.0
18,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.13366336633663367,0.6229508196721312,0.7777777777777777,0.44162489997051757,0.15000000000000002,0.03,0.8372998487626844,0.0,0.0,0.7836831115781979,0.16749821810406273,0.17260045804705393,0.15749088816420487,0.15379864113650402,0.1702873160476524,0.0,1.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.15571776155717762,0.8524590163934428,0.7916666666666667,0.637282567493577,0.5,0.16,0.27679324579193143,0.08333333333333333,0.28045596393812855,0.5396765200971767,0.14932767162066526,0.17260045804705393,0.15828025477707006,0.15379864113650402,0.16977225672877846,1.0,0.0,1.0,0.0,1.0
20,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1084070796460177,0.5081967213114754,0.8472222222222221,0.1311860337783768,0.15000000000000002,0.68,0.6850573982511025,0.49999999999999994,0.39064269864585976,0.20243381570812818,0.14357501794687724,0.08886653252850436,0.1522198731501057,0.15379864113650402,0.16005767844268204,1.0,1.0,0.0,0.0,1.0
21,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.11951219512195121,1.0,0.3055555555555556,0.4406140757275828,0.0,0.19,0.0,0.7499999999999999,0.0,0.38022410865252154,0.14804063860667635,0.08886653252850436,0.15749088816420487,0.1572727272727273,0.15214285714285714,1.0,1.0,1.0,0.0,1.0
22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.15869017632241814,0.18032786885245905,0.7777777777777777,0.7631301857389545,0.6000000000000001,0.87,0.02262300993084559,0.16666666666666669,0.16631963086310128,0.1181584338078892,0.16348973607038123,0.08886653252850436,0.15828025477707006,0.15379864113650402,0.15025528811086797,1.0,0.0,1.0,0.0,0.0
23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.15424164524421594,0.2622950819672132,0.6666666666666667,0.08396158867876846,0.0,0.75,0.0,0.0,0.0,0.10389835742891214,0.14063604240282684,0.17260045804705393,0.15828025477707006,0.15379864113650402,0.16005767844268204,1.0,0.0,0.0,1.0,1.0
24,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.18387909319899245,0.47540983606557385,0.8472222222222221,0.05497409762877481,0.6000000000000001,0.21,0.1427870823341924,0.0,0.00499669593446786,0.28381381930618693,0.16348973607038123,0.08886653252850436,0.15749088816420487,0.1572727272727273,0.15025528811086797,1.0,1.0,1.0,0.0,0.0
25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1591928251121076,0.4426229508196722,0.09722222222222227,0.029640315040222354,0.0,0.16,0.0,0.0,0.17458325027925606,0.3070301601999058,0.14932767162066526,0.17260045804705393,0.15828025477707006,0.1598639455782313,0.15025528811086797,1.0,1.0,1.0,0.0,0.0
26,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.14087759815242495,0.3278688524590164,0.6944444444444444,0.3714779092785242,0.15000000000000002,0.0,0.2705933565809717,0.0,0.8335002683628124,0.24549328342636517,0.14063604240282684,0.17260045804705393,0.15749088816420487,0.1572727272727273,0.1702873160476524,0.0,1.0,0.0,0.0,0.0
27,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.11951219512195121,0.18032786885245905,0.625,0.17454618203259908,0.2,0.16,0.0,0.5833333333333333,0.0,0.3368703497139787,0.14932767162066526,0.17260045804705393,0.1522198731501057,0.15379864113650402,0.16005767844268204,0.0,0.0,1.0,0.0,0.0
28,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.17936117936117937,0.39344262295081966,0.5833333333333334,0.7014699069199342,0.5,0.9400000000000001,0.11837145715612193,0.49999999999999994,0.24624901852033507,0.30156868509561724,0.14932767162066526,0.08886653252850436,0.15749088816420487,0.15379864113650402,0.15025528811086797,1.0,0.0,0.0,0.0,1.0
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1591928251121076,0.3278688524590164,0.5694444444444444,0.5814239986522343,0.0,0.89,0.4589468689018153,0.49999999999999994,0.0,0.37040283820042624,0.18634423897581792,0.17260045804705393,0.15749088816420487,0.15379864113650402,0.1702873160476524,1.0,1.0,0.0,0.0,1.0
30,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.15424164524421594,0.5409836065573771,0.5833333333333334,0.46496862233079217,0.0,0.39,0.0,0.0,0.4520707819983436,0.33072715933991903,0.16348973607038123,0.08886653252850436,0.15749088816420487,0.1572727272727273,0.14887640449438203,1.0,1.0,1.0,0.0,1.0
31,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.13432835820895522,0.3606557377049181,0.7361111111111112,0.92160847407657,0.0,0.39,0.0,0.0,0.03905878345332908,0.25733661085697096,0.14804063860667635,0.2214393558127831,0.1522198731501057,0.1598639455782313,0.14887640449438203,1.0,1.0,1.0,0.0,0.0
32,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1591928251121076,0.459016393442623,0.6111111111111112,0.19356231310280925,0.0,0.08,0.0,0.0,0.0,0.4305085504867342,0.14357501794687724,0.17260045804705393,0.1522198731501057,0.15379864113650402,0.16005767844268204,1.0,0.0,1.0,1.0,1.0
33,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.11374407582938388,0.5573770491803279,0.375,0.6946363138609275,0.5,0.22,0.32320507275551774,0.49999999999999994,0.6071593998627268,0.3954157179513357,0.14932767162066526,0.17260045804705393,0.15749088816420487,0.1598639455782313,0.1702873160476524,1.0,1.0,0.0,0.0,1.0
34,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.18734177215189873,0.0655737704918033,0.7916666666666667,0.3595375479088573,0.2,0.11,0.0,0.0,0.0,0.6547204722506101,0.16348973607038123,0.2214393558127831,0.1522198731501057,0.15379864113650402,0.15214285714285714,1.0,1.0,1.0,0.0,1.0
35,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.15753424657534246,0.5573770491803279,0.875,0.026281430316303755,0.0,0.55,0.0,0.16666666666666669,0.0,0.22957240503718163,0.14932767162066526,0.2214393558127831,0.15749088816420487,0.1572727272727273,0.1702873160476524,0.0,0.0,1.0,0.0,1.0
36,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2109181141439206,0.39344262295081966,0.7638888888888888,0.8246430526892137,0.0,1.0,0.0,0.0,0.0,0.4532441464497641,0.18634423897581792,0.17260045804705393,0.15749088816420487,0.15379864113650402,0.14887640449438203,0.0,0.0,1.0,0.0,1.0
37,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1513647642679901,0.5737704918032788,0.6111111111111112,0.4752348060480983,0.15000000000000002,0.08,0.524667375990539,0.0,0.6603897251486638,0.4017006963976868,0.16749821810406273,0.2214393558127831,0.15749088816420487,0.1598639455782313,0.14887640449438203,0.0,0.0,0.0,0.0,1.0
38,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.15639810426540285,0.34426229508196726,0.6388888888888888,0.8788695615549846,0.05,0.99,0.19119516713171283,0.08333333333333333,0.0,0.32420173483494136,0.14357501794687724,0.17260045804705393,0.15828025477707006,0.15379864113650402,0.16977225672877846,1.0,0.0,0.0,0.0,1.0
39,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.18734177215189873,0.47540983606557385,0.9027777777777777,0.6352609190077075,0.05,1.0,0.0,0.0,0.0,0.3970161919216509,0.16348973607038123,0.17260045804705393,0.15749088816420487,0.1598639455782313,0.15025528811086797,1.0,0.0,0.0,0.0,0.0
40,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2074468085106383,0.6885245901639345,0.7361111111111112,0.03258855241544878,0.4,0.55,0.0,0.0,0.0,0.3573946809010597,0.14804063860667635,0.17260045804705393,0.15749088816420487,0.15379864113650402,0.16977225672877846,1.0,1.0,1.0,1.0,0.0
41,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.16458852867830423,0.42622950819672134,0.38888888888888884,0.35404119108789955,0.0,0.97,0.0,0.0,0.4140724398520199,0.39736659589663936,0.16749821810406273,0.08886653252850436,0.15749088816420487,0.1598639455782313,0.14887640449438203,0.0,1.0,0.0,0.0,0.0
42,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.15424164524421594,0.24590163934426235,0.6805555555555556,0.7482837046708504,0.15000000000000002,0.22,0.7573850797242043,0.0,0.1445750047564324,0.3494886253728361,0.14357501794687724,0.17260045804705393,0.15828025477707006,0.1598639455782313,0.15214285714285714,0.0,1.0,1.0,0.0,0.0
43,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.18387909319899245,0.1967213114754099,0.8055555555555556,0.7112517373541676,0.0,0.66,0.18672623990778167,0.0,0.0,0.6592335671814212,0.16749821810406273,0.08886653252850436,0.15828025477707006,0.1598639455782313,0.1702873160476524,0.0,1.0,1.0,0.0,1.0
44,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2109181141439206,0.8032786885245903,0.8194444444444444,0.6151076106641957,1.0,0.07,0.6455768923580784,0.0,0.7324424949077426,0.3858163775942465,0.14932767162066526,0.08886653252850436,0.15749088816420487,0.15379864113650402,0.1702873160476524,1.0,1.0,1.0,0.0,1.0
45,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16363636363636364,0.3278688524590164,0.5694444444444444,0.3216000505412121,0.35000000000000003,0.04,0.3535627644200903,0.0,0.0,0.43424703755822297,0.14932767162066526,0.17260045804705393,0.15828025477707006,0.15379864113650402,0.15025528811086797,1.0,0.0,1.0,0.0,0.0
46,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2074468085106383,0.5081967213114754,0.36111111111111116,0.22618245377584967,0.0,0.0,0.0,0.0,0.6045757113794441,0.36618144474940195,0.18634423897581792,0.2214393558127831,0.15749088816420487,0.1598639455782313,0.14887640449438203,1.0,1.0,1.0,0.0,1.0
47,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.15671641791044777,0.4098360655737705,0.7222222222222223,0.10251442530430022,0.0,0.44,0.0,0.0,0.0,0.23826062942683068,0.14932767162066526,0.17260045804705393,0.15828025477707006,0.1598639455782313,0.1702873160476524,1.0,1.0,0.0,0.0,0.0
48,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.11951219512195121,0.6065573770491803,0.4444444444444444,0.4115212904856168,0.0,0.96,0.9278236492564709,0.6666666666666666,0.5395629761101892,0.2743138346563568,0.16749821810406273,0.17260045804705393,0.15749088816420487,0.1598639455782313,0.15214285714285714,1.0,1.0,0.0,1.0,1.0
49,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.15571776155717762,0.39344262295081966,0.6111111111111112,0.5824137640567746,0.0,0.04,0.0,0.0,0.04529777639819818,0.5904131657597542,0.16348973607038123,0.2214393558127831,0.15749088816420487,0.1598639455782313,0.16977225672877846,1.0,1.0,1.0,1.0,1.0
50,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.13366336633663367,0.278688524590164,0.5555555555555556,0.9081939940192898,0.0,0.9,0.13770255664860348,0.0,0.0,0.044016973458689254,0.14063604240282684,0.08886653252850436,0.15749088816420487,0.1572727272727273,0.1461187214611872,1.0,1.0,1.0,0.0,0.0
51,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.17936117936117937,0.3278688524590164,0.5972222222222222,0.09459630206797792,0.25,0.5,0.0,0.0,0.7272979426479611,0.16632591598676139,0.16348973607038123,0.17260045804705393,0.15749088816420487,0.1598639455782313,0.15214285714285714,0.0,0.0,0.0,1.0,0.0
52,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.13432835820895522,0.639344262295082,0.9722222222222221,0.4636313860927431,0.0,0.8,0.0,0.0,0.5527007686896047,0.8358053887152485,0.14932767162066526,0.2214393558127831,0.15749088816420487,0.15379864113650402,0.1702873160476524,1.0,0.0,1.0,0.0,1.0
53,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.16458852867830423,0.5573770491803279,0.7638888888888888,0.8204944615255023,0.25,0.06,0.0,0.0,0.4480182214321482,0.6769874398153576,0.16749821810406273,0.17260045804705393,0.15828025477707006,0.1598639455782313,0.14887640449438203,1.0,1.0,0.0,0.0,0.0
54,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.15869017632241814,0.6229508196721312,0.75,0.059406983110811606,0.0,0.5,0.0,0.0,0.0,0.5995014225325349,0.14063604240282684,0.17260045804705393,0.15749088816420487,0.15379864113650402,0.1461187214611872,1.0,1.0,1.0,0.0,0.0
55,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.11374407582938388,0.9016393442622951,0.6666666666666667,0.8207787558438275,0.15000000000000002,0.52,0.0,0.0,0.0,0.39657628047117893,0.14804063860667635,0.2214393558127831,0.15749088816420487,0.15379864113650402,0.1702873160476524,0.0,1.0,1.0,0.0,0.0
56,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.13432835820895522,0.5245901639344263,0.6666666666666667,0.9881228151455166,0.0,0.28,0.0,0.0,0.2766316882793278,0.865912223496359,0.14357501794687724,0.08886653252850436,0.15749088816420487,0.1598639455782313,0.1702873160476524,1.0,1.0,1.0,0.0,1.0
57,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.11951219512195121,0.459016393442623,0.7638888888888888,0.9015499305058332,0.0,0.52,0.0,0.0,0.0,0.7031093184930816,0.14932767162066526,0.17260045804705393,0.15749088816420487,0.1598639455782313,0.16005767844268204,1.0,0.0,1.0,0.0,0.0
58,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2109181141439206,0.42622950819672134,0.36111111111111116,0.03945373373204736,0.35000000000000003,0.55,0.0,0.0,0.0,0.5650319135971782,0.16348973607038123,0.2214393558127831,0.15828025477707006,0.15379864113650402,0.1461187214611872,0.0,1.0,1.0,0.0,1.0
59,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2109181141439206,0.37704918032786894,0.41666666666666663,0.019068778166196343,0.05,0.93,0.0,0.8333333333333333,0.0,0.17916476114944152,0.14804063860667635,0.17260045804705393,0.15749088816420487,0.15379864113650402,0.16005767844268204,1.0,1.0,1.0,0.0,0.0
60,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.15424164524421594,0.4098360655737705,0.5972222222222222,0.756612475255865,0.1,0.41000000000000003,0.2198489868781311,0.0,0.5386285390589537,0.22499440012397193,0.14804063860667635,0.17260045804705393,0.15828025477707006,0.15379864113650402,0.1702873160476524,0.0,1.0,1.0,1.0,1.0
61,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.15424164524421594,0.6721311475409837,0.5,0.6339973887040391,0.15000000000000002,1.0,0.2719263747976418,0.4166666666666667,0.1795800161290629,0.21597607342148628,0.14932767162066526,0.17260045804705393,0.15749088816420487,0.1572727272727273,0.15025528811086797,0.0,1.0,0.0,0.0,1.0
62,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.11374407582938388,0.4918032786885246,0.5694444444444444,0.9873015204481321,0.55,0.08,0.8076670499755723,0.0,0.7509833041901725,0.7046229799880547,0.14063604240282684,0.08886653252850436,0.15828025477707006,0.15379864113650402,0.16977225672877846,0.0,1.0,1.0,0.0,0.0
63,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.16458852867830423,0.2295081967213115,0.6944444444444444,0.37244661584467,0.0,0.86,0.0,0.0,0.40567004700479303,0.474250834897276,0.14804063860667635,0.17260045804705393,0.15828025477707006,0.15379864113650402,0.16005767844268204,0.0,1.0,1.0,0.0,1.0
64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.14087759815242495,0.24590163934426235,0.8611111111111112,0.6616265846775892,0.0,0.46,0.26591798434941327,0.5833333333333333,0.26822209069765657,0.2053681535861998,0.14063604240282684,0.17260045804705393,0.15749088816420487,0.15379864113650402,0.1461187214611872,0.0,1.0,0.0,0.0,1.0
65,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.16458852867830423,0.4098360655737705,0.5555555555555556,0.3236216990270816,0.0,0.99,0.0,0.08333333333333333,0.2889821567720131,0.26594126653670974,0.14357501794687724,0.08886653252850436,0.15749088816420487,0.1598639455782313,0.15214285714285714,1.0,1.0,1.0,0.0,1.0
66,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2074468085106383,0.5737704918032788,0.8472222222222221,0.8118498083645707,0.6000000000000001,0.48,0.0,0.0,0.0,0.31405198377581856,0.14063604240282684,0.17260045804705393,0.15749088816420487,0.1572727272727273,0.1702873160476524,0.0,1.0,0.0,1.0,1.0
67,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.15639810426540285,0.6065573770491803,0.4722222222222222,0.1950364317904224,0.0,0.59,0.20147351291869336,0.16666666666666669,0.01378281380008517,0.12615130653487,0.16348973607038123,0.08886653252850436,0.15749088816420487,0.1572727272727273,0.1702873160476524,1.0,0.0,1.0,0.0,1.0
68,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.15671641791044777,0.278688524590164,0.5277777777777778,0.5623868087436297,0.05,0.5,0.23903155806195778,0.0,0.4602069615620342,0.31591864977762185,0.18634423897581792,0.2214393558127831,0.15749088816420487,0.15379864113650402,0.15214285714285714,1.0,0.0,1.0,1.0,0.0
69,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.16363636363636364,0.11475409836065575,0.7916666666666667,0.4098365834140588,0.75,0.92,0.2601104340669759,0.0,0.36929271738535263,0.24165476097119987,0.14804063860667635,0.17260045804705393,0.15828025477707006,0.1572727272727273,0.16005767844268204,1.0,1.0,0.0,0.0,1.0
70,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.15571776155717762,0.459016393442623,0.29166666666666663,0.2289411616055258,0.0,0.01,0.0,0.0,0.0,0.28746409651450916,0.18634423897581792,0.08886653252850436,0.15828025477707006,0.1598639455782313,0.16005767844268204,0.0,1.0,1.0,0.0,1.0
71,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.13432835820895522,0.1311475409836066,0.7083333333333333,0.6314071515815187,0.0,0.0,0.0,0.0,0.0,0.6627545806203274,0.14932767162066526,0.17260045804705393,0.15749088816420487,0.1572727272727273,0.1702873160476524,1.0,1.0,0.0,1.0,1.0
72,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.15639810426540285,0.4426229508196722,0.8472222222222221,0.9798572210756855,0.15000000000000002,0.26,0.848741199230642,0.0,0.3481030674801453,0.5648339665974959,0.18634423897581792,0.08886653252850436,0.15828025477707006,0.1598639455782313,0.1461187214611872,1.0,0.0,1.0,1.0,1.0
73,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.16458852867830423,0.5409836065573771,0.8055555555555556,0.7674788358674136,0.0,0.3,0.45069747585947906,0.6666666666666666,0.0,0.5804054401820204,0.14357501794687724,0.17260045804705393,0.1522198731501057,0.1598639455782313,0.14887640449438203,0.0,0.0,0.0,0.0,0.0
74,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.15671641791044777,0.11475409836065575,0.7222222222222223,0.39492692583077116,0.0,0.01,0.0,0.0,0.028381614427771706,0.16202161846515545,0.14932767162066526,0.17260045804705393,0.1522198731501057,0.1598639455782313,0.16005767844268204,1.0,0.0,0.0,1.0,0.0
75,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1084070796460177,0.14754098360655743,0.8472222222222221,0.7597081244998525,0.0,0.4,0.2041133934234654,0.4166666666666667,0.7305620669326718,0.22053875748710244,0.16348973607038123,0.08886653252850436,0.1522198731501057,0.1572727272727273,0.1461187214611872,0.0,1.0,1.0,0.0,1.0
76,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.18734177215189873,0.4918032786885246,0.7222222222222223,0.6880343680242598,0.35000000000000003,0.12,0.010851907934868,0.0,0.0,0.3912606389468116,0.16348973607038123,0.17260045804705393,0.15749088816420487,0.15379864113650402,0.14887640449438203,1.0,1.0,1.0,1.0,0.0
